,index,age,Emp_Tenure_Years,Tenure_with_Bank,region_code,NetBanking_Flag,Avg_days_between_transaction,cc_cons_apr,dc_cons_apr,cc_cons_may,dc_cons_may,cc_cons_jun,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,emi_active,account_type_saving,gender_M,Income_LOW,Income_MEDIUM,pred_cc_cons
2943,17943,66.0,4.6000000000000005,5,684.0,1,2.0,8085.47,146.97,9628.02,63861.83,10537.08,4624.0,100.0,99.0,82.0,15.0,4.0,55,68000.0,1,1,1.0,1,10535967.5,105000.0,13533.0,173.0,22961.0,26795.5,20.0,1.0,15628.0,28605.97,77293.0,7.0,59.0,29218.0,2010.0,62924.0,2,14.0,16900.0,564.71,0,1,1,0,154836.75
2944,17944,31.0,7.7,3,465.0,1,20.0,654.5,2003.0,13829.56,7066.0,25335.825,389.0,10.0,37.0,64.0,15.0,1.0,2,98000.0,1,1,1.0,1,360978.37,31033.0,579.0,20513.0,103335.78,5112.0,3.0,3.0,71395.0,13035.75,139532.0,0.0,108.0,19101.0,133808.89,38192.64,12,100.0,63179.25,7718.0,0,1,0,1,221478.25
2945,17945,38.0,12.600000000000001,4,593.0,1,7.0,2629.61,2515.0,1515.13,7399.2,6811.5,1660.0,92.0,34.0,47.0,50.0,55.0,1,287000.0,1,1,1.0,1,9395.3,157000.0,1135.0,-4664.0,46757.66,19133.5,12.0,1.0,36633.0,17310.88,218590.0,5.0,8.0,87332.0,86263.23,6403.0,13,63.0,54485.0,156.24,0,1,0,1,151872.75
2946,17946,33.0,7.800000000000001,6,809.0,0,4.0,24057.66,1285.0,14577.5,1733.86,7787.0,2005.0,53.0,37.0,11.0,47.0,1.0,34,391000.0,1,1,1.0,1,690.0,74599.9,19176.0,0.0,54381.09,23404.0,59.0,3.0,34313.0,27043.67,71667.0,11.0,20.0,79169.0,154163.63,171487.0,7,83.0,8769.0,36341.45,1,1,0,1,195700.08333333334
2947,17947,27.0,4.2,9,937.0,1,8.0,84216.37,5766.0,9991.79,7949.78,438.0,4772.0,4.0,10.0,23.0,18.0,1.0,17,443000.0,1,1,1.0,1,154363.25,185097.6,6000.0,-3506.17993,30827.81,141844.0,77.0,4.0,22360.0,55965.48,55016.86,9.0,8.0,1043.76,35423.16,65521.0,2,8.0,42872.0,2459.15,1,1,0,1,192489.2125
2948,17948,29.0,3.6,6,243.0,0,3.0,6521.0,5977.0,23661.96,11974.77,2363.0,2075.52,31.0,3.0,64.0,2.0,1.0,4,186000.0,1,1,1.0,1,2184.0,118976.0,28912.0,-5439.0,14943.25,50500.0,32.0,1.0,59120.0,80095.35,26490.0,42.0,23.0,20809.0,64982.66,32197.75,12,32.0,120100.0,4981.74,0,1,0,1,162956.29583333334
2949,17949,65.0,36.0,4,299.0,1,9.0,20404.4,587.0,8437.5,14935.22,13987.0,29748.06,1.0,77.0,44.0,3.0,4.0,10,403000.0,1,1,1.0,1,36368.7,1163405.86,550.0,3735.0,497648.8248000015,56902.0,42.0,1.0,20082.0,26885.12,3677.0,19.0,20.0,8042.0,45883.32,40956.0,6,24.0,160.0,740.22,0,1,0,1,145776.75
2950,17950,37.0,6.800000000000001,8,424.0,1,14.0,53569.97,384.14,6063.05,361.0,10372.0,17511.0,7.0,23.0,61.0,35.0,31.0,2,83000.0,1,1,1.0,1,41883.6,185097.6,539.0,9827.0,49104.28,49888.5,7.0,2.0,62026.0,200081.23,36418.0,5.0,69.0,41743.0,34828.21,1118.0,18,80.0,31342.0,3426.36,0,1,0,1,138823.25
2951,17951,60.0,32.0,4,247.0,1,12.0,3040.665,2440.85,4709.96,10045.0,6233.85,2124.19,43.0,3.0,70.0,1.0,12.0,1,302000.0,1,1,1.0,1,39853.9,154121.9,4000.0,9415.0,145692.51,45680.0,23.0,13.0,3112.0,9030.5,262638.0,6.0,20.0,19703.0,27187.0,121293.0,4,14.0,72425.0,1240.83,0,1,1,0,173347.08333333334
2952,17952,50.0,24.0,2,330.0,1,12.0,945.0,60095.0,39053.7,9284.0,1007.0,11767.49,1.0,38.0,64.0,18.0,46.0,55,127500.0,1,1,1.0,1,8758.2,82907.34,69493.0,-5998.43994,89442.39,58541.91,37.0,2.0,111133.0,60052.68,22665.37,47.0,7.0,29218.0,43008.0,3393.75,58,67.0,53211.0,9022.14,0,1,0,1,186362.0
2953,17953,53.0,6.6000000000000005,9,331.0,1,16.0,23385.07,10150.0,2754.27,7383.0,7776.0,11734.35,53.0,15.0,7.0,2.0,1.0,11,524000.0,1,1,1.0,1,98543.96,68663.61,641.0,5730.0,95850.06,155624.0,18.0,31.0,20990.0,32187.11,67578.0,8.0,7.0,61738.38,65997.62,30716.0,4,12.0,6951.6,1040.65,0,1,0,1,127348.25
2954,17954,36.0,8.0,4,801.0,0,3.0,1785.59,2998.9,10712.0,3823.0,26143.02,377.0,4.0,1.0,49.0,35.0,18.0,3,147000.0,1,1,1.0,1,28482.5,31000.0,73217.0,6916.0,52409.73,30627.0,23.0,26.0,30302.0,17634.87,48532.76,0.0,12.0,18666.0,77722.59,19962.0,2,52.0,45122.0,1418.8,0,1,0,1,182009.5
2955,17955,35.0,9.0,4,836.0,1,9.0,120474.96,1985.0,25065.78,2323.37,22810.99,1959.08,7.0,11.0,44.0,4.0,4.0,4,47000.0,1,1,1.0,1,53374.97,150000.0,4367.0,6885.0,31891.59,37986.0,4.0,26.0,3524.0,44373.03,500234.0,50.0,20.0,2689.0,36924.83,14633.25,8,1.0,53600.0,31.5376,1,1,1,0,197055.5
2956,17956,40.0,14.0,3,921.0,0,9.0,34695.61,14550.0,2697.92,11379.94,13415.0,8057.05,9.0,23.0,110.0,5.0,12.0,81,272000.0,1,1,1.0,1,871.5,78050.0,8060.0,4856.0,24439.5,67451.0,42.0,36.0,18574.0,73227.13,24110.0,1.0,13.0,11775.0,82952.32,46779.85,8,13.0,56289.0,7864.1,0,1,0,1,132648.62916666668
2957,17957,58.0,15.200000000000001,5,863.0,1,19.0,57505.0,254.2,15655.43,8830.0,3254.0,6047.92,4.0,43.0,9.0,2.0,1.0,56,383000.0,1,1,1.0,1,970271.35,61022.63,39389.0,5464.0,526.0,55497.0,32.0,3.0,44238.0,6025.0,192887.0,70.0,36.0,400819.0,47993.75,57607.0,2,52.0,39483.0,18626.16,0,1,1,0,125398.16666666667
2958,17958,118.0,58.800000000000004,8,233.0,0,11.0,64476.2,2814.0,11114.86,1637.0,1719.0,7458.82,100.0,77.0,44.0,1.0,3.0,2,550000.0,1,1,1.0,1,1910215.0,100934.0,5591.0,10210.0,20144.0,47049.0,57.0,26.0,85999.0,27288.35,533828.5,3.0,87.0,39850.0,37230.29,41034.0,4,63.0,66985.0,441.96,0,1,0,0,173579.5
2959,17959,66.0,9.200000000000001,10,683.0,0,9.0,21273.76,4245.0,519.0,9404.63,10372.0,2235.3,26.0,16.0,64.0,3.0,18.0,56,400000.0,1,1,1.0,1,2595.81,111000.0,678.0,-3506.17993,553.57,45097.32,69.0,5.0,26604.0,22525.49,103436.0,3.0,7.0,63585.0,35376.39,175647.0,10,38.0,13983.0,16635.19,0,0,1,0,168372.0
2960,17960,28.0,6.4,1,628.0,1,10.0,850.5,2606.78,9869.15,2152.24,13696.0,664.45,4.0,5.0,5.0,5.0,25.0,47,160000.0,1,1,1.0,1,811000.0,110135.86,2841.0,2921.0,27688.88,127280.0,7.0,26.0,105645.0,26838.76,16179.0,45.0,12.0,193389.0,1060.6000000000001,53590.0,3,18.0,200153.0,5736.66,0,0,0,1,90619.41666666667
2961,17961,33.0,13.0,4,858.0,0,10.0,3850.2,60095.0,6316.85,2266.0,5843.0,9816.0,66.0,9.0,72.0,42.0,3.0,4,150000.0,1,1,1.0,1,568.8,76365.24,618.0,3735.0,15125.21,56988.0,10.0,1.0,15930.0,118948.43,68257.0,2.0,12.0,27836.0,111654.5,27509.0,3,54.0,63000.0,2374.55,0,1,0,1,159620.54583333334
2962,17962,33.0,5.2,10,968.0,1,3.0,3905.5,8397.3,721.0,2663.0,12183.0,8023.0,43.0,32.0,84.0,62.0,2.0,25,188000.0,1,1,1.0,1,34443.0,66.0,583.0,19453.0,201624.0,46050.0,11.0,3.0,82114.0,8217.0,2213.0,1.0,171.0,23417.0,46320.0,67425.0,62,11.0,22772.0,3414.21,0,1,0,1,152640.33333333334
2963,17963,38.0,18.0,5,801.0,1,15.0,10853.47,3964.75,10233.0,5393.67,9470.76,10377.0,24.0,84.0,16.0,3.0,11.0,1,225000.0,1,1,1.0,1,5383.25,90829.65,825.0,6916.0,33927.97,55563.0,46.0,2.0,67691.0,40937.95,82047.0,43.0,105.0,33762.0,508882.66,1362.43,6,26.0,32768.0,10906.5,0,1,0,1,176477.5458333333
2964,17964,47.0,13.5,6,256.0,1,8.0,42523.85,3082.0,5795.35,671.0,3116.85,1264.0,14.0,56.0,9.0,1.0,4.0,68,494000.0,1,1,1.0,1,825.0,1024477.47,12337.0,-6301.0,62261.09,20122.0,90.0,4.0,38067.0,23265.76,153241.0,1.0,8.0,54412.0,42525.09,34336.25,1,0.0,42170.0,7114.17,0,1,1,0,177734.16666666666
2965,17965,33.0,9.1,10,700.0,0,14.0,16191.35,7223.0,50207.0,1524.0,3358.0,5069.0,6.0,8.0,16.0,1.0,5.0,1,371000.0,1,1,1.0,1,65887.8,105000.0,13873.0,886.0,19405.31,61443.0,4.0,35.0,11492.0,166489.68,81614.46,5.0,82.0,152348.0,2338.7,78619.09,3,39.0,52380.0,1186.94,0,1,0,1,80475.33333333333
2966,17966,63.0,25.8,8,710.0,1,19.0,10664.23,622.52,519.0,6052.75,1608.07,3535.0,29.0,29.0,5.0,30.0,14.0,20,326000.0,1,1,1.0,1,5045.13,121927.8,1266.0,26601.0,66401.52,18289.0,29.0,3.0,30164.0,101592.0,441.95,70.0,35.0,61163.0,69729.27,120660.5,2,63.0,27240.0,30256.19,1,1,1,0,192960.62916666665
2967,17967,51.0,12.4,1,516.0,1,2.0,1713.5,543.95,18579.2,6457.62,1355.8,2270.0,25.0,37.0,102.0,4.0,21.0,1,477000.0,1,1,1.0,1,2984.1,100934.0,2184.0,1465.0,8051.39,319268.0,4.0,4.0,77278.0,22921.88,190600.0,47.0,7.0,92088.0,119293.97,29613.0,9,100.0,56900.0,4120.51,0,1,0,0,161685.83333333334
2968,17968,28.0,6.4,2,771.0,1,17.0,5824.13,739.91,13382.52,16242.0,16940.535,3270.18,6.0,3.0,74.0,50.0,2.0,3,340000.0,1,1,1.0,1,41883.6,205032.06,183999.0,-5998.43994,92621.62,11458.1,5.0,17.0,36250.0,364893.84,40044.0,1.0,1.0,17508.0,32125.06,232429.0,36,80.0,19140.0,133276.61020000032,0,1,0,1,179547.91666666666
2969,17969,32.0,2.4000000000000004,9,249.0,1,8.0,17172.92,5515.0,5145.84,861.0,20320.82,2033.0,44.0,2.0,72.0,50.0,55.0,1,97000.0,1,1,1.0,1,48624.7,72796.1,16215.0,12163.0,15182.25,39694.0,42.0,0.0,13007.0,18889.63,85293.5,2.0,50.0,27786.0,39536.94,18378.0,11,57.0,398.0,448.65,0,1,0,1,113669.66666666667
2970,17970,55.0,21.0,3,270.0,0,9.0,14930.14,948.74,5348.2,17053.16,13448.94,4947.95,67.0,23.0,38.0,41.0,16.0,8,120500.0,1,1,1.0,1,99984.83,70164.0,508.0,12174.0,9695.22,95859.0,3.0,3.0,35088.0,16169.87,90514.0,4.0,82.0,36125.0,41072.13,72378.75,1,32.0,26756.0,3171.73,0,1,0,1,142158.41666666666
2971,17971,53.0,9.9,1,867.0,1,5.0,34697.35,7352.92,15206.5,4167.44,13515.775,7945.2,6.0,29.0,1.0,2.0,44.0,2,371000.0,1,1,1.0,1,825.0,159415.3,678.0,5730.0,131677.06,62966.0,2.0,2.0,14609.0,50343.61,16194.0,50.0,23.0,63200.0,112073.4,143741.76,62,7.0,50415.22,1382.71,0,1,0,1,167191.62916666668
2972,17972,49.0,23.200000000000003,9,355.0,0,16.0,26010.0,435.97,19555.68,16831.5,1298.0,11631.36,92.0,4.0,82.0,3.0,9.0,70,750000.0,1,1,1.0,1,937.0,399.09,4000.0,1079.0,10386.41,65495.3,57.0,9.0,46873.0,42486.45,41318.0,6.0,26.0,24869.0,5998.0,49574.5,36,65.0,20683.0,1655.2,1,1,1,0,142233.295
2973,17973,37.0,13.600000000000001,10,805.0,0,12.0,12577.0,10459.5,8139.18,5209.75,4061.61,331.82,531.0,22.0,48.0,62.0,1.0,16,50900.0,1,1,1.0,1,52209.5,100934.0,925.0,1931.0,48459.1,262190.69,46.0,5.0,72458.0,24265.39,26063.0,9.0,59.0,47912.0,17535.51,24070.0,39,6.0,28127.0,737.12,0,1,0,1,194108.75
2974,17974,32.0,12.0,10,300.0,0,15.0,4160.9,34325.0,838.05,10309.0,5138.935,2883.66,10.0,1.0,17.0,35.0,26.0,81,87000.0,1,1,1.0,1,63247.65,1752254.0,25002.0,5439.0,28378.2,48003.0,77.0,1.0,41467.0,49859.43,95819.0,2.0,2.0,50675.0,57988.27,269492.0,2,83.0,26033.0,19726.26,0,0,0,1,141423.58333333334
2975,17975,37.0,5.1000000000000005,4,575.0,1,12.0,4167.17,1131.0,678.32,2581.0,11539.475,1712.0,16.0,2.0,17.0,50.0,5.0,37,414000.0,1,1,1.0,1,4941.45,48087.25,49975.0,2351.0,11660.25,62525.0,69.0,1.0,40922.0,18045.0,55602.0,2.0,70.0,28923.0,32125.06,175647.0,6,12.0,28522.0,132997.39,0,1,0,1,137581.75
2976,17976,60.0,8.0,7,799.0,1,14.0,26284.0,3190.0,9090.5,10310.76,4796.11,4912.0,9.0,32.0,35.0,3.0,31.0,3,784000.0,1,1,1.0,1,811.0,21698.0,766.0,3897.0,24734.73,26348.0,32.0,3.0,30445.0,79045.25,21829.0,5.0,20.0,40225.0,110984.0,49574.5,13,12.0,14560.0,7083.67,0,1,1,0,152745.08333333334
2977,17977,30.0,4.0,7,882.0,1,15.0,1358.0,6407.0,28400.0,6457.62,2561.0,2648.0,124.0,29.0,19.0,4.0,1.0,9,16000.0,1,1,1.0,1,970271.35,75925.0,49975.0,171.0,143832.9,13170.0,11.0,35.0,23183.0,9581.33,10049.0,2.0,70.0,21551.0,26341.5,75375.0,2,10.0,9370.0,7168.03,0,1,1,0,198179.67500000002
2978,17978,66.0,46.0,3,805.0,0,15.0,1271.87,1230.0,6522.19,10488.0,14105.0,1336.92,124.0,10.0,87.0,30.0,17.0,17,520000.0,1,1,1.0,1,3950.0,75925.0,73217.0,20324.0,47051.78,90338.0,43.0,2.0,33759.0,23084.0,22636.0,70.0,12.0,4870.0,235458.75,101439.0,3,12.0,126970.0,64043.88,0,0,0,1,185381.9625
2979,17979,32.0,2.4000000000000004,9,447.0,1,15.0,4759.44,4818.0,7699.85,13482.9,33448.0,23315.26,3.0,66.0,7.0,1.0,25.0,79,366000.0,1,1,1.0,1,39758.95,104000.0,30071.0,-5998.43994,45453.2,28347.82,42.0,13.0,23566.0,76493.0,72997.5,6.0,46.0,146210.0,54756.43,50187.3,3,113.0,44172.0,2183.1,0,1,1,0,158670.54583333334
2980,17980,29.0,1.8,3,710.0,1,9.0,3990.77,3648.0,14420.34,3496.73,8027.91,4351.0,8.0,1.0,52.0,57.0,6.0,17,429000.0,1,1,1.0,1,4039029.9,185097.6,1036.0,26601.0,25847.21,40243.0,68.0,28.0,34037.0,258062.33,34297.0,1.0,17.0,42027.0,93593.04,24262.86,2,50.0,42107.0,4112.76,1,1,0,1,120383.5
2981,17981,61.0,16.400000000000002,4,629.0,0,14.0,8930.15,6253.73,37052.81,9914.92,36772.99,6512.0,1.0,7.0,30.0,10.0,6.0,39,528000.0,1,1,1.0,1,12510.0,186474.96,183999.0,1465.0,16633.44,53416.0,46.0,19.0,26259.0,36634.89,24487.0,2.0,78.0,19356.0,101336.0,25397.0,8,24.0,50913.0,14282.37,0,1,0,1,164534.08333333334
2982,17982,29.0,7.2,7,748.0,1,18.0,12345.48,10936.0,31054.02,4783.53,15581.0,3537.86,1.0,30.0,9.0,3.0,4.0,44,483000.0,1,1,1.0,1,36368.7,35000.0,16114.0,1992.0,74883.0,49836.93,16.0,5.0,73478.0,45606.44,5163.0,42.0,20.0,80735.0,46473.08,146202.14,7,24.0,35026.0,4969.71,0,0,0,1,123759.83333333333
2983,17983,32.0,4.800000000000001,2,710.0,1,17.0,25414.46,8386.86,1466.0,790.16,37232.47,6065.0,80.0,84.0,27.0,1.0,1.0,3,480000.0,1,1,1.0,1,138272.2,278360.16,25000.0,6885.0,90814.85,122322.0,36.0,3.0,40949.0,23912.24,76117.0,6.0,5.0,19072.0,31561.75,497860.47,36,75.0,18180.0,1892.11,0,1,0,1,169974.37916666668
2984,17984,33.0,13.0,2,814.0,1,16.0,1396.0,815.0,16272.0,3125.0,3544.7,1029.0,10.0,30.0,13.0,51.0,3.0,4,400000.0,1,1,1.0,1,370776.0,1752254.0,68000.0,-6301.0,18876.91,87942.0,52.0,4.0,25677.0,150448.9,84185.0,0.0,20.0,47538.0,57338.0,298.0,94,11.0,4714.58,19139.28,0,1,0,1,214990.66666666666
2985,17985,35.0,15.0,5,488.0,1,9.0,11338.55,4372.65,3549.28,5157.49,5590.0,1634.91,28.0,1.0,74.0,4.0,1.0,16,369000.0,1,1,1.0,1,105453.65,185097.6,12016.0,-6281.37987999999,20052.68,8089.0,11.0,1.0,19899.0,84993.49,10054.0,11.0,171.0,28990.0,99053.0,500683.9624000012,6,63.0,4600.0,3196.7,0,0,1,0,197939.83333333334
2986,17986,62.0,21.0,8,683.0,1,18.0,24984.18,11018.63,1195.0,2060.84,32422.54,9654.0,2.0,10.0,50.0,3.0,2.0,55,139999.0,1,1,1.0,1,72383.25,6.0,12337.0,5464.0,41305.25,23564.0,39.0,5.0,65000.0,61135.34,91769.0,2.0,26.0,39459.0,244970.31,35556.0,4,79.0,18571.0,2908.44,0,1,1,0,158627.29583333334
2987,17987,28.0,4.0,3,968.0,1,9.0,4312.84,153.14,9518.0,2365.0,400.0,9048.0,15.0,1.0,82.0,3.0,3.0,47,378000.0,1,1,1.0,1,58928.67,992890.32,678.0,1332.0,1474.76,116884.0,42.0,3.0,40139.0,139355.42,15172.57,7.0,171.0,52664.0,75494.45,31374.13,2,58.0,27462.0,133276.61020000032,0,0,0,1,148920.2125
2988,17988,30.0,4.0,7,945.0,1,5.0,6029.46,5234.05,6612.45,5607.28,8428.0,2475.0,52.0,46.0,4.0,2.0,4.0,2,139999.0,1,1,1.0,1,510.6,162288.3,73217.0,9827.0,30570.66,5252.0,46.0,2.0,22438.0,12126.17,111699.5,2.0,28.0,38500.0,24398.72,49646.99,40,120.0,28943.0,31564.64,0,0,1,0,118131.25
2989,17989,37.0,13.600000000000001,3,867.0,1,10.0,20890.85,1849.53,2816.38,9107.36,16912.15,940.0,18.0,99.0,67.0,50.0,1.0,70,480000.0,1,1,1.0,1,28844.0,68663.61,13873.0,3735.0,44636.0,34590.0,11.0,1.0,20563.0,1198.9262,51091.0,4.0,78.0,26488.0,46639.5,18199.0,16,49.0,20828.0,9160.41,0,0,1,0,163044.58333333334
2990,17990,49.0,8.700000000000001,2,626.0,0,3.0,4553.17,7036.0,5170.5,3087.58,17814.165,1778.0,60.0,29.0,16.0,1.0,2.0,2,100000.0,1,1,1.0,1,35280.0,64491.0,15000.0,-402.0,40959.0,21898.0,42.0,5.0,40922.0,41347.8,45556.0,5.0,16.0,5109.0,37186.29,71881.0,3,7.0,57343.0,20649.46,0,0,0,1,167106.0
2991,17991,61.0,16.400000000000002,2,249.0,1,13.0,14731.92,19668.01,9180.05,6732.0,2543.475,1299.0,66.0,14.0,82.0,24.0,1.0,47,119000.0,1,1,1.0,1,4614669.901,28000.0,536.0,-5715.49022999999,46277.0,39047.0,11.0,4.0,39282.0,19946.66,24670.0,9.0,7.0,23330.0,32445.45,311171.2,12,1.0,5750.0,10967.4,0,1,1,0,204936.0
2992,17992,33.0,6.5,4,748.0,0,4.0,66305.0,16815.5,13333.2,824.67,15757.5,2020.0,56.0,56.0,5.0,47.0,1.0,1,127500.0,1,1,1.0,1,291969.2,470000.0,15477.0,5464.0,73630.25,102784.0,16.0,5.0,13100.0,71010.74,184532.0,70.0,14.0,17482.0,3624.0,97105.76,12,73.0,27359.33,2823.26,0,0,0,1,151779.08333333334
2993,17993,29.0,3.6,9,385.0,1,4.0,6607.5,2911.46,6684.96,2632.0,764.38,2346.94,7.0,9.0,13.0,3.0,1.0,80,199000.0,1,1,1.0,1,7169.4,15300.0,155205.0,6885.0,30892.75,528718.6100000005,16.0,4.0,63500.0,50643.7,21189.0,5.0,104.0,36914.0,44157.5,382.0,4,58.0,12647.0,4034.21,0,1,0,1,235267.75833333333
2994,17994,221.0,120.60000000000001,1,614.0,1,20.0,1006.0,1333.0,1666.0,1290.0,316.97,7480.0,4.0,30.0,27.0,1.0,2.0,1,16000.0,1,1,1.0,1,525255.48,1244.14,12337.0,20790.0,36706.46,148373.0,42.0,4.0,34394.0,33276.12,533828.5,6.0,8.0,27836.0,40347.0,9395.01,117,10.0,26250.0,5386.92,0,1,0,1,173467.5
2995,17995,64.0,8.8,7,958.0,1,14.0,5355.14,3962.0,6543.76,1945.0,842.52,6719.58,100.0,22.0,82.0,47.0,2.0,54,21000.0,1,1,1.0,1,811.0,440000.0,3792.0,2351.0,23474.05,105161.0,7.0,2.0,20347.0,15627.18,50041.0,5.0,21.0,52915.0,3205.78,74278.0,7,73.0,54443.0,90.6,0,1,0,1,119157.3325
2996,17996,62.0,8.4,7,743.0,1,3.0,15267.17,6007.79,4485.8,1159.96,46196.0,8748.0,4.0,56.0,72.0,2.0,27.0,2,267000.0,1,1,1.0,1,13180.0,380000.0,610000.0,-5998.43994,27367.5,38721.0,29.0,1.0,107175.0,109249.09,18039.0,4.0,7.0,27208.0,16047.93,33462.0,12,1.0,20441.0,2256.5,0,1,0,1,207900.41666666666
2997,17997,30.0,4.0,5,966.0,1,2.0,3935.26,3350.0,20883.0,723.17,22661.66,4086.52,8.0,99.0,13.0,2.0,18.0,18,393000.0,1,1,1.0,1,1399.9,79828.0,25524.0,-3506.17993,4349.0,4341.0,16.0,4.0,39935.0,18605.0,21016.0,43.0,20.0,35543.0,82501.26,62372.0,12,21.0,28127.0,5057.53,0,1,1,0,191937.08333333334
2998,17998,37.0,6.800000000000001,1,812.0,1,20.0,6145.45,5554.0,8435.32,16311.0,15902.16,804.0,12.0,56.0,20.0,10.0,7.0,1,136000.0,1,1,1.0,1,41.4,6.0,100000.0,-5998.43994,65996.9,30999.0,10.0,36.0,37123.0,18988.0,384.75,50.0,50.0,15146.0,14378.62,95507.38,5,12.0,77750.0,126.58,0,0,1,0,190479.9625
2999,17999,42.0,8.8,2,525.0,0,3.0,13962.79,611.0,22603.43,2465.92,6110.0,1248.0,43.0,83.0,84.0,1.0,4.0,12,130000.0,1,1,1.0,1,3405.0,180000.0,25000.0,0.0,15010.63,8739.0,11.0,1.0,84991.0,38116.0,90736.0,9.0,25.0,26488.0,11517.94,6394.0,5,8.0,115607.0,1820.51,0,1,0,1,170224.83333333334
3000,18000,34.0,12.600000000000001,4,867.0,1,14.0,10924.28,3473.0,41586.27,777.57,24741.0,1486.0,52.0,13.0,50.0,62.0,31.0,8,184000.0,1,1,1.0,1,871.5,105000.0,4198.0,3897.0,49630.54,44989.0,4.0,3.0,17644.0,96392.34,50551.56,2.0,50.0,18900.0,117681.13,75815.47,4,18.0,96896.0,1887.72,0,1,0,1,153138.25
3001,18001,33.0,7.800000000000001,6,748.0,1,17.0,1323.25,2740.0,26014.0,12642.41,7318.46,1135.0,8.0,128.0,19.0,1.0,1.0,54,406000.0,1,1,1.0,1,10006.2,409808.0,5981.0,6885.0,18806.84,87377.0,12.0,1.0,46598.0,45190.0,106526.0,6.0,4.0,49952.0,7801.0,49670.0,8,104.0,60477.0,2793.56,0,1,0,1,145526.83333333334
3002,18002,42.0,8.8,4,809.0,1,8.0,28183.3,4416.5,7811.0,219.0,1995.03,42960.0,1.0,6.0,13.0,60.0,31.0,42,319000.0,1,1,1.0,1,21511.8,470000.0,14904.0,-4324.0,11328.5,46302.9,11.0,2.0,22476.0,1198.9262,122975.5,2.0,24.0,54137.0,25677.52,24741.0,40,12.0,364470.5100000023,428.45,0,1,0,1,225040.16666666666
3003,18003,58.0,19.0,1,723.0,0,16.0,12281.02,22193.15,34195.71,2722.93,33448.0,1697.0,2.0,1.0,52.0,8.0,3.0,34,483000.0,1,1,1.0,1,111.0,111000.0,678.0,1411.0,96886.93,17350.0,9.0,1.0,42301.0,6558.0,37191.0,43.0,7.0,52121.0,68055.38,28014.0,8,78.0,2744.36,4658.01,0,1,0,1,122373.58333333333
3004,18004,32.0,6.0,7,366.0,0,4.0,11140.85,8613.0,45261.0,10595.75,7747.0,813.59,4.0,20.0,67.0,15.0,4.0,42,302000.0,1,1,1.0,1,65887.8,223379.4,24619.0,-3506.17993,36913.09,255493.0,46.0,29.0,17264.0,25456.63,20059.0,3.0,12.0,34272.0,49702.25,37372.85,7,32.0,50079.0,5505.44,1,1,0,1,171708.91666666666
3005,18005,31.0,6.6000000000000005,5,614.0,0,20.0,6226.91,1352.5,4948.57,12872.0,4146.0,3926.0,6.0,20.0,7.0,22.0,4.0,17,75000.0,1,1,1.0,1,496065.0,6.0,30011.0,19765.0,154140.75,29918.0,16.0,13.0,34262.0,44107.0,21829.0,42.0,9.0,44972.0,590092.14,42705.0,3,24.0,21621.0,12503.11,0,1,0,1,160176.9625
3006,18006,60.0,40.0,6,244.0,1,18.0,35371.1,8663.8,6979.86,3021.0,16110.2,1366.24,6.0,3.0,35.0,1.0,1.0,8,59000.0,1,1,1.0,1,942327.7,1425000.0,2156.0,1465.0,36311.97,30045.0,16.0,4.0,26950.0,30482.76,39573.0,10.0,70.0,101174.0,24239.88,28299.0,93,28.0,74976.0,1099.22,1,1,0,1,100930.0
3007,18007,28.0,3.2,2,505.0,0,17.0,6381.2,4096.0,3972.93,9308.01,1793.42,10107.0,2.0,1.0,59.0,53.0,16.0,17,17000.0,1,1,1.0,1,95.0,43397.0,20887.0,5464.0,58177.42,85935.0,89.0,1.0,23242.0,152335.08,60300.0,17.0,11.0,296000.0,17021.8,46340.38,22,9.0,22863.0,2826.41,0,1,0,1,100325.16666666667
3008,18008,28.0,1.6,7,658.0,1,20.0,11994.0,17273.26,9064.6,10550.82,14973.89,3176.0,9.0,46.0,50.0,8.0,11.0,26,27000.0,1,1,1.0,1,11878.6,222222.0,925.0,8723.0,90518.47,64774.48,10.0,5.0,507.0,25442.28,30462.0,5.0,8.0,22443.0,33280.34,28262.79,9,54.0,24110.0,11594.56,1,1,0,1,172048.12916666668
3009,18009,66.0,32.2,10,723.0,0,10.0,4803.88,932.0,37652.05,1535.5,5921.945,813.59,3.0,85.0,10.0,48.0,1.0,1,402000.0,1,1,1.0,1,98062.5,189246.0,96558.0,1931.0,19365.42,25313.0,11.0,2.0,15628.0,15867.3,60818.0,43.0,108.0,16540.0,2598.0,49983.0,12,65.0,36525.0,799.3,0,1,0,1,142309.33333333334
